id,name,address,city,county,state,zip,plan,specialty,type
6154,Altamed Health Services Corporation,301 W Huntington Dr,Arcadia,Los Angeles,CA,91007,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6155,Altamed Health Services Corporation,3010 W Orange Ave,Anaheim,Orange,CA,92804,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6156,Altamed Health Services Corporation,3010 W Orange Ave,Anaheim,Orange,CA,92804,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6157,Altamed Health Services Corporation,3030 Tyler Ave,El Monte,Los Angeles,CA,91731,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6158,Altamed Health Services Corporation,3030 Tyler Ave,El Monte,Los Angeles,CA,91731,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6159,Altamed Health Services Corporation,3045 E Florence Ave,Huntington Park,Los Angeles,CA,90255,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6160,Altamed Health Services Corporation,3045 E Florence Ave,Huntington Park,Los Angeles,CA,90255,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6161,Altamed Health Services Corporation,3080 Bristol St,Costa Mesa,Orange,CA,92626,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6162,Altamed Health Services Corporation,3080 Bristol St,Costa Mesa,Orange,CA,92626,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6163,Altamed Health Services Corporation,31 W Bellevue Dr,Pasadena,Los Angeles,CA,91105,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6164,Altamed Health Services Corporation,31 W Bellevue Dr,Pasadena,Los Angeles,CA,91105,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6165,Altamed Health Services Corporation,3100 E Florence Ave,Huntington Park,Los Angeles,CA,90255,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6166,Altamed Health Services Corporation,3100 E Florence Ave,Huntington Park,Los Angeles,CA,90255,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6167,Altamed Health Services Corporation,3106 W Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6168,Altamed Health Services Corporation,3106 W Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6169,Altamed Health Services Corporation,3114 W Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6170,Altamed Health Services Corporation,3114 W Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6171,Altamed Health Services Corporation,3130 W Olympic Blvd,Los Angeles,Los Angeles,CA,90006,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6172,Altamed Health Services Corporation,3130 W Olympic Blvd,Los Angeles,Los Angeles,CA,90006,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6173,Altamed Health Services Corporation,315 N 3rd Ave,Covina,Los Angeles,CA,91723,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6174,Altamed Health Services Corporation,315 N 3rd Ave,Covina,Los Angeles,CA,91723,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6175,Altamed Health Services Corporation,320 S Garfield Ave,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6176,Altamed Health Services Corporation,320 S Garfield Ave,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6177,Altamed Health Services Corporation,321 N Larchmont Blvd,Los Angeles,Los Angeles,CA,90004,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6178,Altamed Health Services Corporation,321 N Larchmont Blvd,Los Angeles,Los Angeles,CA,90004,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6179,Altamed Health Services Corporation,321 S Mednik Ave,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6180,Altamed Health Services Corporation,321 S Mednik Ave,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6181,Altamed Health Services Corporation,323 N Prairie Ave,Inglewood,Los Angeles,CA,90301,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6182,Altamed Health Services Corporation,323 N Prairie Ave,Inglewood,Los Angeles,CA,90301,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6183,Altamed Health Services Corporation,328 S 1st St,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6184,Altamed Health Services Corporation,328 S 1st St,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6185,Altamed Health Services Corporation,330 S Garfield Ave,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6186,Altamed Health Services Corporation,330 S Garfield Ave,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6187,Altamed Health Services Corporation,330 W Las Tunas Dr,San Gabriel,Los Angeles,CA,91776,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6188,Altamed Health Services Corporation,330 W Las Tunas Dr,San Gabriel,Los Angeles,CA,91776,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6189,Altamed Health Services Corporation,3300 E South St,Lakewood,Los Angeles,CA,90805,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6190,Altamed Health Services Corporation,3300 E South St,Lakewood,Los Angeles,CA,90805,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6191,Altamed Health Services Corporation,3329 Tweedy Blvd,South Gate,Los Angeles,CA,90280,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6192,Altamed Health Services Corporation,3329 Tweedy Blvd,South Gate,Los Angeles,CA,90280,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6193,Altamed Health Services Corporation,3356 W Ball Rd,Anaheim,Orange,CA,92804,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6194,Altamed Health Services Corporation,3356 W Ball Rd,Anaheim,Orange,CA,92804,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6195,Altamed Health Services Corporation,3400 W Ball Rd,Anaheim,Orange,CA,92804,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6196,Altamed Health Services Corporation,3400 W Ball Rd,Anaheim,Orange,CA,92804,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6197,Altamed Health Services Corporation,3406 Whittier Blvd,Los Angeles,Los Angeles,CA,90023,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6198,Altamed Health Services Corporation,3406 Whittier Blvd,Los Angeles,Los Angeles,CA,90023,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6199,Altamed Health Services Corporation,3419 Tyler Ave,El Monte,Los Angeles,CA,91731,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6200,Altamed Health Services Corporation,3419 Tyler Ave,El Monte,Los Angeles,CA,91731,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6201,Altamed Health Services Corporation,3440 Lomita Blvd,Torrance,Los Angeles,CA,90505,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6202,Altamed Health Services Corporation,3440 Lomita Blvd,Torrance,Los Angeles,CA,90505,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6203,Altamed Health Services Corporation,3445 Pacific Coast Hwy,Torrance,Los Angeles,CA,90505,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6204,Altamed Health Services Corporation,3445 Pacific Coast Hwy,Torrance,Los Angeles,CA,90505,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6205,Altamed Health Services Corporation,350 Vinton Ave,Pomona,Los Angeles,CA,91767,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6206,Altamed Health Services Corporation,350 Vinton Ave,Pomona,Los Angeles,CA,91767,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6207,Altamed Health Services Corporation,3500 Whittier Blvd,Los Angeles,Los Angeles,CA,90023,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6208,Altamed Health Services Corporation,3500 Whittier Blvd,Los Angeles,Los Angeles,CA,90023,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6209,Altamed Health Services Corporation,351 Hospital Rd,Newport Beach,Orange,CA,92663,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6210,Altamed Health Services Corporation,351 Hospital Rd,Newport Beach,Orange,CA,92663,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6211,Altamed Health Services Corporation,3510 Martin Luther King Jr Blvd,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6212,Altamed Health Services Corporation,3510 Martin Luther King Jr Blvd,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6213,Altamed Health Services Corporation,3518 W 8th St,Los Angeles,Los Angeles,CA,90005,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6214,Altamed Health Services Corporation,3518 W 8th St,Los Angeles,Los Angeles,CA,90005,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6215,Altamed Health Services Corporation,354 S Vermont Ave,Los Angeles,Los Angeles,CA,90020,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6216,Altamed Health Services Corporation,354 S Vermont Ave,Los Angeles,Los Angeles,CA,90020,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6217,Altamed Health Services Corporation,3564 Santa Anita Ave,El Monte,Los Angeles,CA,91731,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6218,Altamed Health Services Corporation,3564 Santa Anita Ave,El Monte,Los Angeles,CA,91731,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6219,Altamed Health Services Corporation,3580 Santa Anita Ave,El Monte,Los Angeles,CA,91731,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6220,Altamed Health Services Corporation,3580 Santa Anita Ave,El Monte,Los Angeles,CA,91731,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6221,Altamed Health Services Corporation,3621 Martin Luther King Jr Blvd,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6222,Altamed Health Services Corporation,3621 Martin Luther King Jr Blvd,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6223,Altamed Health Services Corporation,3625 Martin Luther King Jr Blvd,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6224,Altamed Health Services Corporation,3625 Martin Luther King Jr Blvd,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6225,Altamed Health Services Corporation,3628 E Imperial Hwy,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6226,Altamed Health Services Corporation,3628 E Imperial Hwy,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6227,Altamed Health Services Corporation,3630 E Imperial Hwy,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6228,Altamed Health Services Corporation,3630 E Imperial Hwy,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6229,Altamed Health Services Corporation,3663 W 6th St,Los Angeles,Los Angeles,CA,90020,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6230,Altamed Health Services Corporation,3663 W 6th St,Los Angeles,Los Angeles,CA,90020,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6231,Altamed Health Services Corporation,3680 E Imperial Hwy,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6232,Altamed Health Services Corporation,3680 E Imperial Hwy,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6233,Altamed Health Services Corporation,3737 Martin Luther King Jr Blvd,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6234,Altamed Health Services Corporation,3737 Martin Luther King Jr Blvd,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6235,Altamed Health Services Corporation,3755 Beverly Blvd,Los Angeles,Los Angeles,CA,90004,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6236,Altamed Health Services Corporation,3755 Beverly Blvd,Los Angeles,Los Angeles,CA,90004,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6237,Altamed Health Services Corporation,3756 Santa Rosalia Dr,Los Angeles,Los Angeles,CA,90008,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6238,Altamed Health Services Corporation,3756 Santa Rosalia Dr,Los Angeles,Los Angeles,CA,90008,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6239,Altamed Health Services Corporation,376 W Badillo St,Covina,Los Angeles,CA,91723,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6240,Altamed Health Services Corporation,376 W Badillo St,Covina,Los Angeles,CA,91723,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6241,Altamed Health Services Corporation,3761 Beverly Blvd,Los Angeles,Los Angeles,CA,90004,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6242,Altamed Health Services Corporation,3761 Beverly Blvd,Los Angeles,Los Angeles,CA,90004,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6243,Altamed Health Services Corporation,381 Merrill Ave,Glendale,Los Angeles,CA,91206,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6244,Altamed Health Services Corporation,381 Merrill Ave,Glendale,Los Angeles,CA,91206,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6245,Altamed Health Services Corporation,3828 E Imperial Hwy,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6246,Altamed Health Services Corporation,3828 E Imperial Hwy,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6247,Altamed Health Services Corporation,3901 S Atlantic Blvd,Bell,Los Angeles,CA,90201,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6248,Altamed Health Services Corporation,3901 S Atlantic Blvd,Bell,Los Angeles,CA,90201,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6249,Altamed Health Services Corporation,3945 Whittier Blvd,Los Angeles,Los Angeles,CA,90023,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6250,Altamed Health Services Corporation,3945 Whittier Blvd,Los Angeles,Los Angeles,CA,90023,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6251,Altamed Health Services Corporation,400 W Central Ave,Brea,Orange,CA,92821,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6252,Altamed Health Services Corporation,400 W Central Ave,Brea,Orange,CA,92821,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6253,Altamed Health Services Corporation,4010 E Chapman Ave,Orange,Orange,CA,92869,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6254,Altamed Health Services Corporation,4010 E Chapman Ave,Orange,Orange,CA,92869,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6255,Altamed Health Services Corporation,4023 Marine Ave,Lawndale,Los Angeles,CA,90260,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6256,Altamed Health Services Corporation,4023 Marine Ave,Lawndale,Los Angeles,CA,90260,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6257,Altamed Health Services Corporation,403 W Adams Blvd,Los Angeles,Los Angeles,CA,90007,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6258,Altamed Health Services Corporation,403 W Adams Blvd,Los Angeles,Los Angeles,CA,90007,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6259,Altamed Health Services Corporation,4036 Whittier Blvd,Los Angeles,Los Angeles,CA,90023,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6260,Altamed Health Services Corporation,4036 Whittier Blvd,Los Angeles,Los Angeles,CA,90023,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6261,Altamed Health Services Corporation,4055 Whittier Blvd,Los Angeles,Los Angeles,CA,90023,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6262,Altamed Health Services Corporation,4055 Whittier Blvd,Los Angeles,Los Angeles,CA,90023,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6263,Altamed Health Services Corporation,4075 Tweedy Blvd,South Gate,Los Angeles,CA,90280,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6264,Altamed Health Services Corporation,4075 Tweedy Blvd,South Gate,Los Angeles,CA,90280,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6265,Altamed Health Services Corporation,409 W Main St,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6266,Altamed Health Services Corporation,409 W Main St,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6267,Altamed Health Services Corporation,4111 Maine Ave,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6268,Altamed Health Services Corporation,4111 Maine Ave,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6269,Altamed Health Services Corporation,4126 Maine Ave,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6270,Altamed Health Services Corporation,4126 Maine Ave,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6271,Altamed Health Services Corporation,4137 Verdugo Rd,Los Angeles,Los Angeles,CA,90065,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6272,Altamed Health Services Corporation,4137 Verdugo Rd,Los Angeles,Los Angeles,CA,90065,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6273,Altamed Health Services Corporation,4139 Verdugo Rd,Los Angeles,Los Angeles,CA,90065,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6274,Altamed Health Services Corporation,4139 Verdugo Rd,Los Angeles,Los Angeles,CA,90065,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6275,Altamed Health Services Corporation,414 N Boyle Ave,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6276,Altamed Health Services Corporation,414 N Boyle Ave,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6277,Altamed Health Services Corporation,415 W Route 66,Glendora,Los Angeles,CA,91740,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6278,Altamed Health Services Corporation,415 W Route 66,Glendora,Los Angeles,CA,91740,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6279,Altamed Health Services Corporation,415 W Valley Blvd,San Gabriel,Los Angeles,CA,91776,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6280,Altamed Health Services Corporation,415 W Valley Blvd,San Gabriel,Los Angeles,CA,91776,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6281,Altamed Health Services Corporation,416 W Las Tunas Dr,San Gabriel,Los Angeles,CA,91776,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6282,Altamed Health Services Corporation,416 W Las Tunas Dr,San Gabriel,Los Angeles,CA,91776,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6283,Altamed Health Services Corporation,420 E 3rd St,Los Angeles,Los Angeles,CA,90013,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6284,Altamed Health Services Corporation,420 E 3rd St,Los Angeles,Los Angeles,CA,90013,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6285,Altamed Health Services Corporation,4201 Torrance Blvd,Torrance,Los Angeles,CA,90503,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6286,Altamed Health Services Corporation,4201 Torrance Blvd,Torrance,Los Angeles,CA,90503,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6287,Altamed Health Services Corporation,4205 Slauson Ave,Maywood,Los Angeles,CA,90270,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6288,Altamed Health Services Corporation,4205 Slauson Ave,Maywood,Los Angeles,CA,90270,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6289,Altamed Health Services Corporation,421 E Merced Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6290,Altamed Health Services Corporation,421 E Merced Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6291,Altamed Health Services Corporation,4318 Maine Ave,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6292,Altamed Health Services Corporation,4318 Maine Ave,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6293,Altamed Health Services Corporation,433 N 4th St,Montebello,Los Angeles,CA,90640,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6294,Altamed Health Services Corporation,433 N 4th St,Montebello,Los Angeles,CA,90640,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6295,Altamed Health Services Corporation,4450 W Century Blvd,Inglewood,Los Angeles,CA,90304,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6296,Altamed Health Services Corporation,4450 W Century Blvd,Inglewood,Los Angeles,CA,90304,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6297,Altamed Health Services Corporation,4476 Tweedy Blvd,South Gate,Los Angeles,CA,90280,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6298,Altamed Health Services Corporation,4476 Tweedy Blvd,South Gate,Los Angeles,CA,90280,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6299,Altamed Health Services Corporation,4477 W 118th St,Hawthorne,Los Angeles,CA,90250,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6300,Altamed Health Services Corporation,4477 W 118th St,Hawthorne,Los Angeles,CA,90250,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6301,Altamed Health Services Corporation,4477 Whittier Blvd,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6302,Altamed Health Services Corporation,4477 Whittier Blvd,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6303,Altamed Health Services Corporation,4545 E 3rd St,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6304,Altamed Health Services Corporation,4545 E 3rd St,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6305,Altamed Health Services Corporation,455 S Main St,Orange,Orange,CA,92868,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6306,Altamed Health Services Corporation,455 S Main St,Orange,Orange,CA,92868,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6307,Altamed Health Services Corporation,4566 Florence Ave,Bell,Los Angeles,CA,90201,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6308,Altamed Health Services Corporation,4566 Florence Ave,Bell,Los Angeles,CA,90201,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6309,Altamed Health Services Corporation,4588 Whittier Blvd,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6310,Altamed Health Services Corporation,4588 Whittier Blvd,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6311,Altamed Health Services Corporation,4650 W Sunset Blvd,Los Angeles,Los Angeles,CA,90027,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6312,Altamed Health Services Corporation,4650 W Sunset Blvd,Los Angeles,Los Angeles,CA,90027,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6313,Altamed Health Services Corporation,4701 E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6314,Altamed Health Services Corporation,4701 E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6315,Altamed Health Services Corporation,472 S Citrus Ave,Azusa,Los Angeles,CA,91702,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6316,Altamed Health Services Corporation,472 S Citrus Ave,Azusa,Los Angeles,CA,91702,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6317,Altamed Health Services Corporation,4755 E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6318,Altamed Health Services Corporation,4755 E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90022,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6319,Altamed Health Services Corporation,4857 Huntington Dr N,Los Angeles,Los Angeles,CA,90032,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6320,Altamed Health Services Corporation,4857 Huntington Dr N,Los Angeles,Los Angeles,CA,90032,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6321,Altamed Health Services Corporation,4864 Santa Monica Blvd,Los Angeles,Los Angeles,CA,90029,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6322,Altamed Health Services Corporation,4864 Santa Monica Blvd,Los Angeles,Los Angeles,CA,90029,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6323,Altamed Health Services Corporation,4920 Avalon Blvd,Los Angeles,Los Angeles,CA,90011,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6324,Altamed Health Services Corporation,4920 Avalon Blvd,Los Angeles,Los Angeles,CA,90011,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6325,Altamed Health Services Corporation,4950 Barranca Pkwy,Irvine,Orange,CA,92604,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
6326,Altamed Health Services Corporation,4950 Barranca Pkwy,Irvine,Orange,CA,92604,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
6327,Altamed Health Services Corporation,500 Citadel Dr,Commerce,Los Angeles,CA,90040,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
