id,name,address,city,county,state,zip,plan,specialty,type
261310,"Graham ,Jennifer,C",7441 O St,Lincoln,Lancaster,NE,68510,NE - BCBS of Nebraska,Physician Assistant,ACO
261311,"Grahn ,Kirstin,F",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Pediatrics,PCMH
261312,"Granger ,Jeremy,J",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261313,"Granger ,Jeremy,J",6715 S 180th St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Pediatrics,PCMH
261314,"Granger ,Jeremy,J",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261315,"Gray ,Staci,A",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Physician Assistant,PCMH
261316,"Gray ,Staci,A",11856 Standing Stone Dr,Gretna,Sarpy,NE,68028,NE - BCBS of Nebraska,Physician Assistant,PCMH
261317,"Gray ,Staci,A",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Physician Assistant,PCMH
261318,"Gray ,Staci,A",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Physician Assistant,PCMH
261319,"Gray ,Staci,A",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Physician Assistant,PCMH
261320,"Gray ,Staci,A",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Physician Assistant,PCMH
261321,"Gray ,Staci,A",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Physician Assistant,PCMH
261322,"Gray ,Staci,A",601 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Physician Assistant,PCMH
261323,"Gray ,Staci,A",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Physician Assistant,PCMH
261324,"Gray ,Staci,A",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Physician Assistant,PCMH
261325,"Green ,Scott,D",119 S 3rd St,Howells,Colfax,NE,68641,NE - BCBS of Nebraska,Family Practice,PCMH
261326,"Green ,Scott,D",500 E Decatur St,West Point,Cuming,NE,68788,NE - BCBS of Nebraska,Family Practice,PCMH
261327,"Gums ,Jeremiah,J",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Internal Medicine,PCMH
261328,"Gutshall ,Barbara,J",103 S Thayer St,Spencer,Boyd,NE,68777,NE - BCBS of Nebraska,Internal Medicine,PCMH
261329,"Gutshall ,Barbara,J",300 N 2nd St,Oneill,Holt,NE,68763,NE - BCBS of Nebraska,Internal Medicine,PCMH
261330,"Haden ,Linsey,D",7441 O St,Lincoln,Lancaster,NE,68510,NE - BCBS of Nebraska,Family Practice,ACO
261331,"Hakel ,Dan,L",429 Main St,Scribner,Dodge,NE,68057,NE - BCBS of Nebraska,Physician Assistant,PCMH
261332,"Hakel ,Dan,L",500 E Decatur St,West Point,Cuming,NE,68788,NE - BCBS of Nebraska,Physician Assistant,PCMH
261333,"Hakel ,Dan,L",600 E Fulton St,Hooper,Dodge,NE,68031,NE - BCBS of Nebraska,Physician Assistant,PCMH
261334,"Haller ,Mary,A",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Physician Assistant,ACO
261335,"Hansen ,Theresa,C",1503 Main St,Creighton,Knox,NE,68729,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261336,"Hansen ,Theresa,C",401 James St,Verdigre,Knox,NE,68783,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261337,"Hansen ,Trevor,H",2114 N Lincoln Ave,York,York,NE,68467,NE - BCBS of Nebraska,Physician Assistant,ACO
261338,"Hardy ,Shannon,K",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Pediatrics,PCMH
261339,"Harrison ,Francis,J",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Pediatrics,PCMH
261340,"Harrison ,Francis,J",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Pediatrics,PCMH
261341,"Hass ,Brian,E",119 S 3rd St,Howells,Colfax,NE,68641,NE - BCBS of Nebraska,Family Practice,PCMH
261342,"Hass ,Brian,E",429 Main St,Scribner,Dodge,NE,68057,NE - BCBS of Nebraska,Family Practice,PCMH
261343,"Hass ,Brian,E",500 E Decatur St,West Point,Cuming,NE,68788,NE - BCBS of Nebraska,Family Practice,PCMH
261344,"Hastreiter ,Elizabeth,A",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261345,"Hatch ,Jessica,M",3907 6th Ave,Kearney,Buffalo,NE,68845,NE - BCBS of Nebraska,Family Practice,ACO
261346,"Hatch ,Laura,A",3907 6th Ave,Kearney,Buffalo,NE,68845,NE - BCBS of Nebraska,Physician Assistant,ACO
261347,"Hauswald ,Tyler,D",1760 County Road J,Wahoo,Saunders,NE,68066,NE - BCBS of Nebraska,Physician Assistant,PCMH
261348,"Hauswald ,Tyler,D",705 N 17th Ave,Ashland,Saunders,NE,68003,NE - BCBS of Nebraska,Physician Assistant,PCMH
261349,"Hays ,Leah,",336 S 9th St,David City,Butler,NE,68632,NE - BCBS of Nebraska,Physician Assistant,ACO
261350,"Head ,Andria,J",2115 N Kansas Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Physician Assistant,PCMH
261351,"Herrman ,Vicki,A",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261352,"Herrman ,Vicki,A",555 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261353,"Herrman ,Vicki,A",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261354,"Hesser ,Jason,K",203 W 4th St,Wilber,Saline,NE,68465,NE - BCBS of Nebraska,Family Practice,PCMH
261355,"Hesser ,Kate,E",203 W 4th St,Wilber,Saline,NE,68465,NE - BCBS of Nebraska,Family Practice,PCMH
261356,"Higgins ,Karen,M",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,Pediatrics,PCMH
261357,"Hill Bowman ,Emily,K",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Internal Medicine,PCMH
261358,"Hill Bowman ,Emily,K",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Internal Medicine,PCMH
261359,"Hilliard ,Russell,G",3907 6th Ave,Kearney,Buffalo,NE,68845,NE - BCBS of Nebraska,Family Practice,ACO
261360,"Hoelting ,David,J",100 Valley View Dr,Pender,Thurston,NE,68047,NE - BCBS of Nebraska,Family Practice,PCMH
261361,"Hoelting ,David,J",1012 S Main St,Emerson,Dakota,NE,68733,NE - BCBS of Nebraska,Family Practice,PCMH
261362,"Hoelting ,David,J",212 Main St,Beemer,Cuming,NE,68716,NE - BCBS of Nebraska,Family Practice,PCMH
261363,"Hoelting ,David,J",219 Main St,Bancroft,Cuming,NE,68004,NE - BCBS of Nebraska,Family Practice,PCMH
261364,"Hoffman ,Erin,J",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Physician Assistant,PCMH
261365,"Hoffman ,Erin,J",11856 Standing Stone Dr,Gretna,Sarpy,NE,68028,NE - BCBS of Nebraska,Physician Assistant,PCMH
261366,"Hoffman ,Erin,J",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Physician Assistant,PCMH
261367,"Hoffman ,Erin,J",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Physician Assistant,PCMH
261368,"Hoffman ,Erin,J",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Physician Assistant,PCMH
261369,"Hoffman ,Erin,J",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Physician Assistant,PCMH
261370,"Hoffman ,Erin,J",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Physician Assistant,PCMH
261371,"Hoffman ,Erin,J",601 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Physician Assistant,PCMH
261372,"Hoffman ,Erin,J",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Physician Assistant,PCMH
261373,"Hoffman ,Erin,J",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Physician Assistant,PCMH
261374,"Hollis ,Jeffrey,R",1840 F St,Geneva,Fillmore,NE,68361,NE - BCBS of Nebraska,Family Practice,ACO
261375,"Hotovy ,Patrick,A",2114 N Lincoln Ave,York,York,NE,68467,NE - BCBS of Nebraska,Family Practice,ACO
261376,"Howe ,Janet,S",2115 N Kansas Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Pediatrics,PCMH
261377,"Hudson ,Cathy,H",601 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261378,"Hunke ,Jennifer,C",1103 Buffalo Bnd,Lexington,Dawson,NE,68850,NE - BCBS of Nebraska,Physician Assistant,ACO
261379,"Jacobs ,Gregory,D",1454 28th Ave,Columbus,Platte,NE,68601,NE - BCBS of Nebraska,Physician Assistant,ACO
261380,"Jacobsen ,Dorothea,Y",7441 O St,Lincoln,Lancaster,NE,68510,NE - BCBS of Nebraska,Family Practice,ACO
261381,"Jacobsen ,John,R",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Family Practice,ACO
261382,"Jaeger ,Danielle,",1840 F St,Geneva,Fillmore,NE,68361,NE - BCBS of Nebraska,Physician Assistant,ACO
261383,"Jaeger ,Sidney,W",1103 Buffalo Bnd,Lexington,Dawson,NE,68850,NE - BCBS of Nebraska,Physician Assistant,ACO
261384,"Jank ,Julie,M",223 E 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,PCMH
261385,"Jensen ,Gerald,I",3907 6th Ave,Kearney,Buffalo,NE,68845,NE - BCBS of Nebraska,Family Practice,ACO
261386,"Jessen ,Hannah,M",110 Park Ave,Chambers,Holt,NE,68725,NE - BCBS of Nebraska,Physician Assistant,PCMH
261387,"Joachimsen ,Tonya,K",203 W Main St,Crofton,Knox,NE,68730,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261388,"Joachimsen ,Tonya,K",25410 Park Ave,Niobrara,Knox,NE,68760,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261389,"Joachimsen ,Tonya,K",405 W Darlene St,Hartington,Cedar,NE,68739,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261390,"Joachimsen ,Tonya,K",503 N 6th St,Pierce,Pierce,NE,68767,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261391,"Johnson ,Heidi,M",16929 Frances St,Omaha,Douglas,NE,68130,NE - BCBS of Nebraska,Pediatrics,PCMH
261392,"Johnson ,Karen,J",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261393,"Johnson ,Kristen,",2115 N Kansas Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Pediatrics,PCMH
261394,"Johnson ,Michael,E",102 N Pine St,Blue Hill,Webster,NE,68930,NE - BCBS of Nebraska,Family Practice,PCMH
261395,"Johnson ,Michael,E",223 E 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,PCMH
261396,"Johnson ,Michael,E",315 N C St,Edgar,Clay,NE,68935,NE - BCBS of Nebraska,Family Practice,PCMH
261397,"Johnson ,Michael,E",606 N Minnesota Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,PCMH
261398,"Johnson ,Molly,A",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,OB-Gynecology,PCMH
261399,"Jones ,Mark,R",1103 Buffalo Bnd,Lexington,Dawson,NE,68850,NE - BCBS of Nebraska,Family Practice,ACO
261400,"Jones-Jobst ,Sian,G",1336 W A St,Lincoln,Lancaster,NE,68522,NE - BCBS of Nebraska,Pediatrics,PCMH
261401,"Jones-Jobst ,Sian,G",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261402,"Jones-Jobst ,Sian,G",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261403,"Jones-Jobst ,Sian,G",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261404,"Journey ,Gwendolyn,M",223 E 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261405,"Joyce ,Karen,E",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261406,"Jundt ,Brian,P",1503 Main St,Creighton,Knox,NE,68729,NE - BCBS of Nebraska,Family Practice,PCMH
261407,"Jundt ,Dena,M",300 N 2nd St,Oneill,Holt,NE,68763,NE - BCBS of Nebraska,Family Practice,PCMH
261408,"Kahnk ,Robert,R",145 Memorial Dr,Broken Bow,Custer,NE,68822,NE - BCBS of Nebraska,Family Practice,ACO
261409,"Karmazin ,Jacob,D",110 W Bridge St,Arcadia,Valley,NE,68815,NE - BCBS of Nebraska,Physician Assistant,ACO
261410,"Karmazin ,Jacob,D",145 Memorial Dr,Broken Bow,Custer,NE,68822,NE - BCBS of Nebraska,Physician Assistant,ACO
261411,"Kasselman ,Jeffrey,P",2510 Bellevue Medical Center Dr,Bellevue,Sarpy,NE,68123,NE - BCBS of Nebraska,Family Practice,ACO
261412,"Kaufman ,David G,J",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Pediatrics,PCMH
261413,"Kenna ,Kathryn,M",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,OB-Gynecology,PCMH
261414,"Klein ,Harry,S",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261415,"Kloch ,Gregory,M",1103 Buffalo Bnd,Lexington,Dawson,NE,68850,NE - BCBS of Nebraska,Family Practice,ACO
261416,"Klug ,Richard,F",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Family Practice,ACO
261417,"Kneifl ,Quinn,M",100 Valley View Dr,Pender,Thurston,NE,68047,NE - BCBS of Nebraska,Physician Assistant,PCMH
261418,"Kneifl ,Quinn,M",1012 S Main St,Emerson,Dakota,NE,68733,NE - BCBS of Nebraska,Physician Assistant,PCMH
261419,"Kneifl ,Quinn,M",212 Main St,Beemer,Cuming,NE,68716,NE - BCBS of Nebraska,Physician Assistant,PCMH
261420,"Kneifl ,Quinn,M",219 Main St,Bancroft,Cuming,NE,68004,NE - BCBS of Nebraska,Physician Assistant,PCMH
261421,"Kolste ,Bart,K",611 W Francis St,North Platte,Lincoln,NE,69101,NE - BCBS of Nebraska,Family Practice,ACO
261422,"Kotera ,Nathan,L",1760 County Road J,Wahoo,Saunders,NE,68066,NE - BCBS of Nebraska,Physician Assistant,PCMH
261423,"Kotera ,Nathan,L",705 N 17th Ave,Ashland,Saunders,NE,68003,NE - BCBS of Nebraska,Physician Assistant,PCMH
261424,"Kratochvil ,Jillyn,A",1938 E Highway 34,Plattsmouth,Cass,NE,68048,NE - BCBS of Nebraska,Pediatrics,PCMH
261425,"Kratochvil ,Jillyn,A",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Pediatrics,PCMH
261426,"Krenzer ,Kari,A",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Pediatrics,PCMH
261427,"Kronberg ,Kent,W",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Pediatrics,PCMH
261428,"Krysl ,Charles,J",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Physician Assistant,ACO
261429,"Lacroix ,Amy,E",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Pediatrics,PCMH
261430,"Landis ,William,J",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,Internal Medicine,PCMH
261431,"Lauck ,Kevin,D",1503 Main St,Creighton,Knox,NE,68729,NE - BCBS of Nebraska,Physician Assistant,PCMH
261432,"Law ,Joseph,D",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,Pediatrics,PCMH
261433,"Law ,Melissa,K",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,Pediatrics,PCMH
261434,"Lemke ,Luke,P",1454 28th Ave,Columbus,Platte,NE,68601,NE - BCBS of Nebraska,Family Practice,ACO
261435,"Lemke ,Luke,P",4600 38th St,Columbus,Platte,NE,68601,NE - BCBS of Nebraska,Family Practice,ACO
261436,"Leonard IV,Daniel,J",2115 N Kansas Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Pediatrics,PCMH
261437,"Lewis ,John,C",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Physician Assistant,ACO
261438,"L'Heureux ,Marisa,S",102 N Pine St,Blue Hill,Webster,NE,68930,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261439,"Lindau ,Brett,R",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Family Practice,ACO
261440,"Lindly ,Cheryl,A",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Physician Assistant,ACO
261441,"Lindstrom ,Julie,A",145 Memorial Dr,Broken Bow,Custer,NE,68822,NE - BCBS of Nebraska,Family Practice,ACO
261442,"List ,Pamela,R",100 W 9th St,Oakland,Burt,NE,68045,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261443,"List ,Pamela,R",500 E Decatur St,West Point,Cuming,NE,68788,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261444,"List ,Pamela,R",600 E Fulton St,Hooper,Dodge,NE,68031,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261445,"Livermore ,Jennifer,M",6911 Van Dorn St,Lincoln,Lancaster,NE,68506,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261446,"Loucks ,Erin,A",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Pediatrics,PCMH
261447,"Luckey ,Gerald,W",150 N Walnut St,Shelby,Polk,NE,68662,NE - BCBS of Nebraska,Family Practice,ACO
261448,"Luckey ,Gerald,W",336 S 9th St,David City,Butler,NE,68632,NE - BCBS of Nebraska,Family Practice,ACO
261449,"Macklem ,Monique,L",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Pediatrics,PCMH
261450,"Macklem ,Monique,L",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Pediatrics,PCMH
261451,"Malchow ,Brett,A",102 N Pine St,Blue Hill,Webster,NE,68930,NE - BCBS of Nebraska,Family Practice,PCMH
261452,"Malchow ,Brett,A",223 E 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,PCMH
261453,"Malchow ,Brett,A",315 N C St,Edgar,Clay,NE,68935,NE - BCBS of Nebraska,Family Practice,PCMH
261454,"Malchow ,Brett,A",606 N Minnesota Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,PCMH
261455,"Malchow ,Danielle,K",102 N Pine St,Blue Hill,Webster,NE,68930,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261456,"Malchow ,Danielle,K",223 E 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261457,"Malchow ,Danielle,K",315 N C St,Edgar,Clay,NE,68935,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261458,"Malchow ,Danielle,K",606 N Minnesota Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261459,"Malina ,Amanda,R",1760 County Road J,Wahoo,Saunders,NE,68066,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261460,"Malina ,Amanda,R",705 N 17th Ave,Ashland,Saunders,NE,68003,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261461,"Manas-Lammers ,Lori,A",203 W Main St,Crofton,Knox,NE,68730,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261462,"Manas-Lammers ,Lori,A",25410 Park Ave,Niobrara,Knox,NE,68760,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261463,"Manas-Lammers ,Lori,A",405 W Darlene St,Hartington,Cedar,NE,68739,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261464,"Manas-Lammers ,Lori,A",503 N 6th St,Pierce,Pierce,NE,68767,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261465,"Mancuso ,Martin,M",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261466,"Manning ,Michelle,K",1101 S 70th St,Lincoln,Lancaster,NE,68510,NE - BCBS of Nebraska,Family Practice,ACO
261467,"Martin ,Erica,N",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261468,"Martin ,Erica,N",555 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261469,"Martin ,Erica,N",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261470,"Matthias ,Monica,S",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261471,"Matthias ,Monica,S",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261472,"Matthias ,Monica,S",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261473,"McCann ,Rachel,L",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Pediatrics,PCMH
261474,"McCarthy ,Michael,K",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261475,"McCarthy ,Michael,K",555 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261476,"McCarthy ,Michael,K",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261477,"McLeese ,Katharine,I",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261478,"McMillan ,Kimberly,S",203 W 4th St,Wilber,Saline,NE,68465,NE - BCBS of Nebraska,Physician Assistant,PCMH
261479,"McNally ,Clancy,E",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Pediatrics,PCMH
261480,"McPherson ,Scott,A",7441 O St,Lincoln,Lancaster,NE,68510,NE - BCBS of Nebraska,Family Practice,ACO
261481,"Meade ,Jeffrey,G",2115 14th St,Auburn,Nemaha,NE,68305,NE - BCBS of Nebraska,Family Practice,PCMH
261482,"Meduna ,David,J",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261483,"Meduna ,David,J",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261484,"Meduna ,David,J",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261485,"Meduna ,Leo,L",1760 County Road J,Wahoo,Saunders,NE,68066,NE - BCBS of Nebraska,Family Practice,PCMH
261486,"Meduna ,Leo,L",705 N 17th Ave,Ashland,Saunders,NE,68003,NE - BCBS of Nebraska,Family Practice,PCMH
261487,"Meduna ,Marian,K",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Physician Assistant,ACO
261488,"Mehlin ,Cynthia,A",3907 6th Ave,Kearney,Buffalo,NE,68845,NE - BCBS of Nebraska,Physician Assistant,ACO
261489,"Messbarger ,Robert,C",3907 6th Ave,Kearney,Buffalo,NE,68845,NE - BCBS of Nebraska,Family Practice,ACO
261490,"Meyer ,Renae,M",429 Main St,Scribner,Dodge,NE,68057,NE - BCBS of Nebraska,Family Practice,PCMH
261491,"Meyer ,Renae,M",500 E Decatur St,West Point,Cuming,NE,68788,NE - BCBS of Nebraska,Family Practice,PCMH
261492,"Meyer ,Renae,M",600 E Fulton St,Hooper,Dodge,NE,68031,NE - BCBS of Nebraska,Family Practice,PCMH
261493,"Micek ,Connie,S",405 W Darlene St,Hartington,Cedar,NE,68739,NE - BCBS of Nebraska,Family Practice,PCMH
261494,"Mikuls ,Mary Jane,F",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Pediatrics,PCMH
261495,"Miller ,Annette,S",3907 6th Ave,Kearney,Buffalo,NE,68845,NE - BCBS of Nebraska,Family Practice,ACO
261496,"Miller ,James,",1021 W 14th St,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,ACO
261497,"Miller ,Jamie,M",203 W Main St,Crofton,Knox,NE,68730,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261498,"Miller ,Jamie,M",405 W Darlene St,Hartington,Cedar,NE,68739,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261499,"Miller ,Joseph,S",1103 Buffalo Bnd,Lexington,Dawson,NE,68850,NE - BCBS of Nebraska,Family Practice,ACO
261500,"Miller ,Joseph,S",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Family Practice,ACO
261501,"Miller ,Keri,A",1840 F St,Geneva,Fillmore,NE,68361,NE - BCBS of Nebraska,Physician Assistant,ACO
261502,"Miller ,Troy,L",203 W 4th St,Wilber,Saline,NE,68465,NE - BCBS of Nebraska,Family Practice,PCMH
261503,"Minnick ,David,A",145 Memorial Dr,Broken Bow,Custer,NE,68822,NE - BCBS of Nebraska,Family Practice,ACO
261504,"Moffatt ,Kody,A",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Pediatrics,PCMH
261505,"Mogenson ,Michelle,T",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Pediatrics,PCMH
261506,"Moore ,John,C",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Pediatrics,PCMH
261507,"Moore ,Michael,J",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Pediatrics,PCMH
261508,"Morse ,Ronald,P",1503 Main St,Creighton,Knox,NE,68729,NE - BCBS of Nebraska,Family Practice,PCMH
261509,"Morse ,Ronald,P",25410 Park Ave,Niobrara,Knox,NE,68760,NE - BCBS of Nebraska,Family Practice,PCMH
261510,"Moser ,Megan,L",611 W Francis St,North Platte,Lincoln,NE,69101,NE - BCBS of Nebraska,Physician Assistant,ACO
